,BIA,BIA Latitude,BIA Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
1142,South Parkdale (85),43.6366995242,-79.43933783119999,4b4fa8d4f964a5209b0f27e3,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
1143,South Parkdale (85),43.6366995242,-79.43933783119999,4b5a7f7ff964a52054c828e3,The Well,43.64151083909134,-79.43203007772871,Chiropractor
1144,South Parkdale (85),43.6366995242,-79.43933783119999,53f95be4498e70ab364a23e0,Duggan's Brewery,43.64155614757265,-79.43221717928108,Brewery
1145,South Parkdale (85),43.6366995242,-79.43933783119999,541b9096498e1c8f3ce6688c,Burrito Boyz,43.638861046155974,-79.44605223737062,Burrito Place
1146,South Riverdale (70),43.649292063500006,-79.335651321,4b8cedf5f964a52031e132e3,Hearn Generating Station,43.64684674617795,-79.33514414842082,Government Building
1147,South Riverdale (70),43.649292063500006,-79.335651321,5034cd9de4b04e46b78a7038,Mayfair Racquet and Fitness Clubs,43.65370736853231,-79.33874219198448,Gym
1148,South Riverdale (70),43.649292063500006,-79.335651321,5432ce85498e08f48dbefd81,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1149,South Riverdale (70),43.649292063500006,-79.335651321,4c2943d89fb5d13ae7f09a57,Tim Hortons,43.6543669,-79.3373594,Coffee Shop
1150,South Riverdale (70),43.649292063500006,-79.335651321,58cd72b502b60e172c6670ac,FedEx Ship Centre,43.65067908468494,-79.33909356594086,Business Service
1151,South Riverdale (70),43.649292063500006,-79.335651321,519a66b0498ef374a155034e,Beech Nursery,43.653175554038356,-79.33631589566951,Garden Center
1152,South Riverdale (70),43.649292063500006,-79.335651321,4c9f60ed54c8a1cdd84c964b,Bayside Rowing Club,43.653188,-79.33379433,Lake
1153,South Riverdale (70),43.649292063500006,-79.335651321,4bd756810b779c74eeee04a0,McCleary Park,43.65211581663814,-79.34086501676951,Baseball Field
1154,South Riverdale (70),43.649292063500006,-79.335651321,4db8a1295da3b5fa68c436bf,Outer Harbour Dragon Boat Club,43.64918241326761,-79.3275741956169,Harbor / Marina
1155,South Riverdale (70),43.649292063500006,-79.335651321,4b5f6259f964a52046b729e3,Showline Studios,43.655710444737615,-79.33453397204518,Performing Arts Venue
1156,South Riverdale (70),43.649292063500006,-79.335651321,4e08ac0ba809495e61a00793,Shaftesbury Films,43.65486318179068,-79.34042930603027,Office
1157,South Riverdale (70),43.649292063500006,-79.335651321,4dab4e5d0cb6a89c6280f5bd,Habitat For Humanity ReStore,43.65569451448676,-79.33772417330246,Department Store
1158,South Riverdale (70),43.649292063500006,-79.335651321,52dbbc9b498e8398e2dafe33,Fortis Fitness,43.65605217441838,-79.33747355564634,Gym
1159,South Riverdale (70),43.649292063500006,-79.335651321,513d0d58fe70f5d87d826ba6,Sailing Fanatics,43.64211591425706,-79.336416721344,Athletics & Sports
1160,St.Andrew-Windfields (40),43.7562458348,-79.37903708649999,4c2e147311cb9c74ef0673b3,St. Andrews Park,43.757308812135385,-79.38661557017805,Park
1161,St.Andrew-Windfields (40),43.7562458348,-79.37903708649999,50b167ebe4b0ed0fc1397aec,Oriole York Mills United Church,43.75155179224791,-79.3846496765941,Concert Hall
1162,St.Andrew-Windfields (40),43.7562458348,-79.37903708649999,54c93d4c498e80ef9b327c09,Swimming Pool,43.75099421720474,-79.37436489349645,Pool
1163,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,570fbf41498e40e919703f78,Mill Electrical Services LTD.,43.63845892104723,-79.50294971466064,Business Service
1164,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,4be0a6cf4f15c92829f6cb0b,Woodford Park,43.63315249748257,-79.49626581098377,Baseball Field
1165,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,4df9ef5918381da9362b07c8,Manor Bend Park,43.63963,-79.50817,Park
1166,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,4c51a5db1c67ef3be79d1ab9,Booty Camp Fitness,43.64197616064553,-79.50260639190674,Gym / Fitness Center
1167,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,586973fe0bc55b537909c88b,Jeff Healey Park,43.630397,-79.495214,Park
1168,Stonegate-Queensway (16),43.635518132899996,-79.50112821329999,54a9947e498ec3e41447c163,Logo Made Easy,43.64239542050483,-79.50290679931639,Art Gallery
1169,Taylor-Massey (61),43.6949981893,-79.2959011188,4fc7fc3ae4b06bcb130dcb69,St. Clair Ice Cream,43.6895549178628,-79.2950373031766,Ice Cream Shop
1170,Taylor-Massey (61),43.6949981893,-79.2959011188,52ec60c1498e0c441582be5f,LA Fitness,43.69035951555018,-79.29133908116464,Gym / Fitness Center
1171,Taylor-Massey (61),43.6949981893,-79.2959011188,4d3fb0db7a516ea8fd4cb482,Dentonia Park,43.69280900665042,-79.29553269784155,Park
1172,Taylor-Massey (61),43.6949981893,-79.2959011188,4b11aceaf964a520fd8123e3,Duckworth's Fish and Chips,43.68862851126605,-79.29995229254888,Fish & Chips Shop
1173,Taylor-Massey (61),43.6949981893,-79.2959011188,4c8e7ed058668cfa2a86d2ec,TD Canada Trust,43.6915273,-79.2888684,Bank
1174,Taylor-Massey (61),43.6949981893,-79.2959011188,4c8d2fadf87e224ba3873b05,Double Sushi,43.68947461214495,-79.29582755305405,Sushi Restaurant
1175,Taylor-Massey (61),43.6949981893,-79.2959011188,4bbea71530c99c74f12f5411,Diamond Pizza,43.694693,-79.304883,Pizza Place
1176,Taylor-Massey (61),43.6949981893,-79.2959011188,4e009e2345dd1e4999db3060,RBC Royal Bank,43.68948904808594,-79.2965912825779,Bank
1177,Taylor-Massey (61),43.6949981893,-79.2959011188,4c23fb5cb7b8a59314ce3be8,Popeyes Louisiana Kitchen,43.68903107023152,-79.29789573876326,Fried Chicken Joint
1178,Taylor-Massey (61),43.6949981893,-79.2959011188,4c1183526e5dc9b61f49b02d,Maple Leaf Dairy Ice Cream Parlor,43.689677228699956,-79.29477863537868,Ice Cream Shop
1179,Taylor-Massey (61),43.6949981893,-79.2959011188,4c210f28ebe52d7ffa983178,Esso,43.6911309461129,-79.28799150210405,Gas Station
1180,Taylor-Massey (61),43.6949981893,-79.2959011188,4b7ed401f964a5207e0230e3,Pizza Pizza,43.689536157639175,-79.2956846995394,Pizza Place
1181,Taylor-Massey (61),43.6949981893,-79.2959011188,517d4fa2498e8b834ce4696a,Grillies,43.68854966451388,-79.30002466772105,Mexican Restaurant
1182,Taylor-Massey (61),43.6949981893,-79.2959011188,4e112e29b3adf2a0f5a2c258,Mr Tasty's Drive In,43.68972635348265,-79.29372744610778,Burger Joint
1183,Taylor-Massey (61),43.6949981893,-79.2959011188,577448b5cd1094ecf218cfb2,Lowe's,43.689437293901214,-79.29210181880188,Hardware Store
1184,Taylor-Massey (61),43.6949981893,-79.2959011188,4b5badf7f964a520990f29e3,Metro,43.689895873169526,-79.28906098008156,Supermarket
1185,Taylor-Massey (61),43.6949981893,-79.2959011188,4b9bd19ef964a520012936e3,Bulk Barn,43.68995260801947,-79.29122600825426,Food & Drink Shop
1186,Taylor-Massey (61),43.6949981893,-79.2959011188,4c0163ad4f1ea5935f706b7d,Staples,43.689659843580785,-79.28945124149323,Paper / Office Supplies Store
1187,Taylor-Massey (61),43.6949981893,-79.2959011188,4c41d9787beab7138db39555,Dollarama,43.689672,-79.290646,Discount Store
1188,Taylor-Massey (61),43.6949981893,-79.2959011188,4eca9b21722e143799fdfa19,Gateway Newstand,43.694476712288804,-79.28919378050897,Convenience Store
1189,Taylor-Massey (61),43.6949981893,-79.2959011188,4ad4c064f964a52086f820e3,Dentonia Park Golf Course,43.695326170016344,-79.28911528222086,Golf Course
1190,Taylor-Massey (61),43.6949981893,-79.2959011188,4b17084cf964a52038c123e3,Victoria Park Subway Station,43.69488264493771,-79.28873509168625,Metro Station
1191,Taylor-Massey (61),43.6949981893,-79.2959011188,4e2342fbfa761d67108f00cc,L.B. Supermarket,43.69527510260859,-79.30320973600047,Grocery Store
1192,Taylor-Massey (61),43.6949981893,-79.2959011188,4be733152468c928c9390243,Marhaba Supermarket,43.6907924911866,-79.29072260856628,Grocery Store
1193,Taylor-Massey (61),43.6949981893,-79.2959011188,50edcd30e4b0372659fcb29a,Golden Wok Restaurant,43.70060129544217,-79.29734326742343,Chinese Restaurant
1194,Taylor-Massey (61),43.6949981893,-79.2959011188,4c9141c77f3b8cfada2b9b1e,Pet Valu,43.70065117464468,-79.29716507849633,Pet Store
1195,Taylor-Massey (61),43.6949981893,-79.2959011188,4b6887f0f964a5202d7e2be3,EB Games,43.6898361654876,-79.290412957822,Video Game Store
1196,Taylor-Massey (61),43.6949981893,-79.2959011188,4d39da7d979ea143c9108afc,Wing Wings chinese food restaurant,43.69089695776476,-79.29008946944775,Chinese Restaurant
1197,Taylor-Massey (61),43.6949981893,-79.2959011188,4e495ec245dd81ecad7fed4c,Michelle Le Nail,43.69100559287811,-79.28945652409969,Spa
1198,Taylor-Massey (61),43.6949981893,-79.2959011188,5818ca9138fa59db191af649,Ritz Caribbean Foods,43.69071491326582,-79.28902745246887,Restaurant
1199,Taylor-Massey (61),43.6949981893,-79.2959011188,4e74bb7481dc46390764aefc,TTC Bus 113 Danforth,43.68921652628386,-79.30161609483935,Bus Line
1200,The Beaches (63),43.671049993100006,-79.2996013043,4bae1ed7f964a520ba863be3,Kew Gardens,43.66903821389327,-79.29853750338029,Park
1201,The Beaches (63),43.671049993100006,-79.2996013043,53ffb4ff498e0a4a7c6c65c7,Buds Coffee Bar,43.66937472977883,-79.30321763920566,Coffee Shop
1202,The Beaches (63),43.671049993100006,-79.2996013043,5279396111d2c5664928c346,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
1203,The Beaches (63),43.671049993100006,-79.2996013043,5144681ce4b082070dff7210,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
1204,The Beaches (63),43.671049993100006,-79.2996013043,4cb32a6539458cfaaf5a18a0,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
1205,The Beaches (63),43.671049993100006,-79.2996013043,539b3958498e08a9ddb4f7c6,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
1206,The Beaches (63),43.671049993100006,-79.2996013043,4d0e5be2dc932c0f09690bac,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
1207,The Beaches (63),43.671049993100006,-79.2996013043,53e8d72e498e3e602573cffa,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
1208,The Beaches (63),43.671049993100006,-79.2996013043,4bf9a4ac4a67c928773a27cf,Kew-Balmy Beach,43.66737246215608,-79.2953124808988,Beach
1209,The Beaches (63),43.671049993100006,-79.2996013043,4ad886bbf964a520051221e3,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
1210,The Beaches (63),43.671049993100006,-79.2996013043,4ec02b2b6d8654fb6403141b,DAVIDsTEA,43.67030791564607,-79.29944600461727,Tea Room
1211,The Beaches (63),43.671049993100006,-79.2996013043,5aa5509cbed48336116ed8a8,Green Eggplant,43.670517,-79.29866,Mediterranean Restaurant
1212,The Beaches (63),43.671049993100006,-79.2996013043,4bb7944653649c74c6e845fb,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
1213,The Beaches (63),43.671049993100006,-79.2996013043,4b58eeb6f964a520e37328e3,Delina Restaurant,43.6688671759284,-79.3054042721163,Middle Eastern Restaurant
1214,The Beaches (63),43.671049993100006,-79.2996013043,52f1344511d24bedb97f262e,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
1215,The Beaches (63),43.671049993100006,-79.2996013043,4bec7426b68520a1aa231287,Shoppers Drug Mart,43.670639,-79.29769,Pharmacy
1216,The Beaches (63),43.671049993100006,-79.2996013043,4b32ba7df964a520bf1225e3,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
1217,The Beaches (63),43.671049993100006,-79.2996013043,52fa6d6d498e17e0ae5cf9e7,Balmy Beach,43.668168578916216,-79.29135534728574,Beach
1218,The Beaches (63),43.671049993100006,-79.2996013043,4c9651da01dd76b00367c248,Foodland - Toronto,43.670736,-79.298267,Grocery Store
1219,The Beaches (63),43.671049993100006,-79.2996013043,4f5a855be4b0a4baa1ae0063,Tori's Bakeshop,43.672113947269565,-79.29033140068843,Vegetarian / Vegan Restaurant
1220,The Beaches (63),43.671049993100006,-79.2996013043,4fefda1de4b0616aaa88f489,Breakwall,43.66917375191053,-79.30446643981846,BBQ Joint
1221,The Beaches (63),43.671049993100006,-79.2996013043,4caf386e75ebb60c8b5dbaad,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
1222,The Beaches (63),43.671049993100006,-79.2996013043,4aff4c2df964a520103722e3,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
1223,The Beaches (63),43.671049993100006,-79.2996013043,557c90de498ec5c4ac996c21,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
1224,The Beaches (63),43.671049993100006,-79.2996013043,4bd36093046076b0ecf17571,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
1225,The Beaches (63),43.671049993100006,-79.2996013043,4bd461bc77b29c74a07d9282,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
1226,The Beaches (63),43.671049993100006,-79.2996013043,4ae33773f964a520ca9121e3,Beacher Cafe,43.67193800612107,-79.29123801741737,Breakfast Spot
1227,The Beaches (63),43.671049993100006,-79.2996013043,4adb78e8f964a520d82721e3,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
1228,The Beaches (63),43.671049993100006,-79.2996013043,4bae5620f964a52075a43be3,Book City (The Beach),43.6694961607799,-79.30270694348468,Bookstore
1229,The Beaches (63),43.671049993100006,-79.2996013043,4bd64cfdcfa7b7138a7a27da,Subway,43.670812083087675,-79.29552581655025,Sandwich Place
1230,The Beaches (63),43.671049993100006,-79.2996013043,4c0d0c6a98102d7f388be106,Kew Beach Off Leash Dog Park,43.6658149758116,-79.29698824882507,Dog Run
1231,The Beaches (63),43.671049993100006,-79.2996013043,54d4e52a498e8407041e79b4,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
1232,The Beaches (63),43.671049993100006,-79.2996013043,4b510060f964a520e93c27e3,Starbucks,43.668539,-79.307821,Coffee Shop
1233,The Beaches (63),43.671049993100006,-79.2996013043,5616bbc7498e3828bcabaf3e,Popeyes Louisiana Kitchen,43.66950733032743,-79.30257137642985,Fried Chicken Joint
1234,The Beaches (63),43.671049993100006,-79.2996013043,4aec7b4df964a520b0c721e3,Zane,43.66837210177904,-79.30800754008288,Bakery
1235,The Beaches (63),43.671049993100006,-79.2996013043,4c10317981e976b075d10eeb,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
1236,The Beaches (63),43.671049993100006,-79.2996013043,4c586a2ad12a20a19cf968bd,Pizza Hut,43.670789,-79.29684,Pizza Place
1237,The Beaches (63),43.671049993100006,-79.2996013043,5179b2b4e4b00ac936bb9b1e,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
1238,The Beaches (63),43.671049993100006,-79.2996013043,4b281c1af964a520268f24e3,Juice and Java,43.67106189021513,-79.29575478082984,Café
1239,The Beaches (63),43.671049993100006,-79.2996013043,4c33533d66e40f477cc8c78b,Donald Dean Summerville Olympic Pools,43.665187,-79.304684,Pool
1240,The Beaches (63),43.671049993100006,-79.2996013043,57900ed0498e4beaff28771b,Aroma Espresso Bar,43.668495,-79.30689,Coffee Shop
1241,The Beaches (63),43.671049993100006,-79.2996013043,4ad4c05df964a52048f620e3,Aki Da Japanese Seafood House,43.669050975420376,-79.30449946579239,Japanese Restaurant
1242,The Beaches (63),43.671049993100006,-79.2996013043,4b998121f964a520cb7f35e3,Meat on the beach,43.668507346445224,-79.30720650399131,Butcher
1243,The Beaches (63),43.671049993100006,-79.2996013043,4b9d7940f964a5201caf36e3,Gull & Firkin,43.66939937469408,-79.30274412496787,Pub
1244,The Beaches (63),43.671049993100006,-79.2996013043,4b22f4d6f964a520105124e3,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
1245,The Beaches (63),43.671049993100006,-79.2996013043,4c544c1830f92d7fd5d53cba,TD Canada Trust,43.6708434,-79.2979563,Bank
1246,The Beaches (63),43.671049993100006,-79.2996013043,50d8a364e4b0b55bced1e85f,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
1247,The Beaches (63),43.671049993100006,-79.2996013043,4ab81980f964a5202f7c20e3,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
1248,The Beaches (63),43.671049993100006,-79.2996013043,4bd4a5824e32d13af797bf80,Petro-Canada,43.674345,-79.307757,Gas Station
1249,The Beaches (63),43.671049993100006,-79.2996013043,4e0f7f9bae603a50b54d3400,The Artisans,43.66976,-79.301167,Jewelry Store
1250,Thorncliffe Park (55),43.707749211899994,-79.3499836075,5b56812a4420d8002c58cefa,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
1251,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4daf08e66e81e2dffdd4fe40,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
1252,Thorncliffe Park (55),43.707749211899994,-79.3499836075,57277f21498e96aa95c78e6e,Adamson Barbecue,43.71245206628728,-79.35308334020402,BBQ Joint
1253,Thorncliffe Park (55),43.707749211899994,-79.3499836075,50953b97e4b054dd345eaa15,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
1254,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b04769ef964a5205e5422e3,Bamiyan Kabob,43.70782435998825,-79.34344628586337,Afghan Restaurant
1255,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b94d646f964a520c58434e3,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
1256,Thorncliffe Park (55),43.707749211899994,-79.3499836075,56c5d5e1cd106ec35067eeee,Fit4Less,43.705689,-79.346018,Gym
1257,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4d8f75f5d4ec8cfa991e8c89,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
1258,Thorncliffe Park (55),43.707749211899994,-79.3499836075,563e4efecd10cb893e626707,Pasha Authentic Turkish Cuisine,43.708239752282864,-79.34269885561817,Turkish Restaurant
1259,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4fc3b557e4b06f6d24086737,Longo's,43.70643262604979,-79.35975310254634,Supermarket
1260,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4d4c108e1ae437043a2ff060,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
1261,Thorncliffe Park (55),43.707749211899994,-79.3499836075,51465d1ae4b0251c38008ee6,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
1262,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4ae0662ef964a520037f21e3,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
1263,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b04708bf964a5202a5422e3,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
1264,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b17edabf964a520c9c923e3,Subway,43.704596336290024,-79.34967021023124,Sandwich Place
1265,Thorncliffe Park (55),43.707749211899994,-79.3499836075,507a19e5e4b0602b62f73d11,Faley Restaurant,43.70811251975841,-79.34357902389091,Indian Restaurant
1266,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4bed9f2fbac3c9b6ad93fee9,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
1267,Thorncliffe Park (55),43.707749211899994,-79.3499836075,5bacd5f2f0b490002c3306a0,Starbucks,43.707899,-79.343347,Coffee Shop
1268,Thorncliffe Park (55),43.707749211899994,-79.3499836075,5d30009ce299c90008a9820d,A&W,43.706275,-79.34467,Fast Food Restaurant
1269,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4be96d7c88ed2d7f95f2cc1d,RBC Royal Bank,43.70736053098986,-79.34314104727267,Bank
1270,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4bad3dd3f964a5201c3d3be3,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
1271,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4cf46801c9af6dcbdcf5ab7f,Petro-Canada,43.704058,-79.348094,Gas Station
1272,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4cec5eb78604a1cd2a75ecc0,TD Canada Trust,43.7063562,-79.3456426,Bank
1273,Thorncliffe Park (55),43.707749211899994,-79.3499836075,5bdc668eccad6b00396880f6,Starbucks,43.706564,-79.359591,Coffee Shop
1274,Thorncliffe Park (55),43.707749211899994,-79.3499836075,514df2bce4b091940e076124,Afghan Cuisine,43.7080751573203,-79.34298516936218,Afghan Restaurant
1275,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b3f6a33f964a5208da625e3,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
1276,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4b564423f964a520520828e3,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
1277,Thorncliffe Park (55),43.707749211899994,-79.3499836075,53484f27498e5c15bb4418cf,Anatolian's Turkish Restaurant,43.708056671215886,-79.34263647483004,Turkish Restaurant
1278,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4c29291797d00f47f60441ea,Cross Fit Quantum,43.70688280775818,-79.35081900071673,Gym / Fitness Center
1279,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4be5b51f2468c928b9690043,Mayfair Homes,43.70556,-79.35054,Housing Development
1280,Thorncliffe Park (55),43.707749211899994,-79.3499836075,5a20351f65cdf8220f0a79f2,Kandahar Kabab,43.70525,-79.348625,Middle Eastern Restaurant
1281,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4be89915c5220f4799f6a9ca,Popeyes Louisiana Kitchen,43.7078089496658,-79.34304867541769,Fried Chicken Joint
1282,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4e1f261dcc3f012b97570771,Quiznos,43.705887244788975,-79.34702342783567,Sandwich Place
1283,Thorncliffe Park (55),43.707749211899994,-79.3499836075,509ae295e4b04e2b3d7c41dc,Thorncliffe Park Dr & Overlea Blvd,43.704777261349896,-79.35006522829346,Intersection
1284,Thorncliffe Park (55),43.707749211899994,-79.3499836075,593c6d26588e362dae48c763,Conspiracy Pizza,43.712503,-79.353145,Pizza Place
1285,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4ddaac6245ddced820d3a0ee,Leaside park,43.70217669622919,-79.35137675914693,Park
1286,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4c1e1315eac020a1521d49c2,R.V. Burgess Park,43.70347968699246,-79.34331856560732,Park
1287,Thorncliffe Park (55),43.707749211899994,-79.3499836075,4d2535feb9796dcbccd5a639,Smart Centre,43.710257675519095,-79.35866978416443,Shopping Mall
1288,Trinity-Bellwoods (81),43.6501763,-79.4153421634,550dfcb6498e446e1eff9031,Northern Belle,43.65090626786184,-79.41283996212603,Cocktail Bar
1289,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4e3b47e92271d21e86da140f,Cocktail Bar,43.650830283293615,-79.41325265742118,Cocktail Bar
1290,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4fcd2ca2e4b01f05193e611d,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1291,Trinity-Bellwoods (81),43.6501763,-79.4153421634,50c288d2e4b049caaf474ab1,Archive,43.65093807079375,-79.41251401160906,Wine Bar
1292,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ad4c05ef964a520bdf620e3,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1293,Trinity-Bellwoods (81),43.6501763,-79.4153421634,5248b5d711d224db20f7f541,Rhum Corner,43.65089556873813,-79.41316982839948,Restaurant
1294,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ada6d36f964a520802221e3,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1295,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ad4c061f964a52098f720e3,California Sandwiches,43.652664137129136,-79.41235165228667,Sandwich Place
1296,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4da07acfbcc4a093c6fc10c9,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1297,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4d31ecf26c7c721e40e7aa56,Trinity Bellwoods Dog Park - The Bowl,43.64862507107537,-79.4144429897052,Dog Run
1298,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4af369d0f964a52060ed21e3,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1299,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4f7891c7e4b0b9643b73e08d,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1300,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ad4c05df964a52067f620e3,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1301,Trinity-Bellwoods (81),43.6501763,-79.4153421634,562c2fc8498e7ab0c0eacd56,The Walton,43.65504502639942,-79.41436332102766,Café
1302,Trinity-Bellwoods (81),43.6501763,-79.4153421634,58bc5afce9233e59f52901e6,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
1303,Trinity-Bellwoods (81),43.6501763,-79.4153421634,5a91e9e7e4c4590ae9eb0a5c,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1304,Trinity-Bellwoods (81),43.6501763,-79.4153421634,585611615d6ec60f2379600d,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1305,Trinity-Bellwoods (81),43.6501763,-79.4153421634,50bafbe4e4b0e225612debb6,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1306,Trinity-Bellwoods (81),43.6501763,-79.4153421634,537bd61f498e0dae73728800,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1307,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ae662e8f964a520cfa621e3,Reposado,43.647320789001384,-79.42003151431754,Bar
1308,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ad9f9caf964a5209f1c21e3,Bitondo's Pizzeria,43.65416941033962,-79.41340014338493,Pizza Place
1309,Trinity-Bellwoods (81),43.6501763,-79.4153421634,5959921df4b5252a67914f0c,Le Swan,43.645102,-79.41483,American Restaurant
1310,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4adfd8c0f964a520bf7d21e3,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1311,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ae34e9cf964a5202a9321e3,Type Books,43.645684921039226,-79.41163677423458,Bookstore
1312,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4b2eca20f964a520b8e624e3,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1313,Trinity-Bellwoods (81),43.6501763,-79.4153421634,51049684e4b06b57cac4e3e8,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1314,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ae86cb3f964a5203eaf21e3,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1315,Trinity-Bellwoods (81),43.6501763,-79.4153421634,4ada6d8df964a520832221e3,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1316,Trinity-Bellwoods (81),43.6501763,-79.4153421634,56d33fe5498e40011c23647f,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1317,Trinity-Bellwoods (81),43.6501763,-79.4153421634,54e000c9498e4adcc4e449be,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
